발역코드,발역명,착역코드,착역명,거리(km),수도권내,수도권외,공항철도,T2,운임(Card),서울전용정기권,정기권구간
4311,판교,0429,신용산,23.5,23.5,,,0,"1,550",N,9단계
4311,판교,0430,이촌,22.2,22.2,,,0,"1,550",N,9단계
4311,판교,0431,동작,19.5,19.5,,,0,"1,450",N,9단계
4311,판교,0432,총신대입구,20.2,20.2,,,0,"1,550",N,9단계
4311,판교,0433,사당,19.4,19.4,,,0,"1,450",N,9단계
4311,판교,0434,남태령,21.0,21.0,,,0,"1,550",N,9단계
4311,판교,2511,방화,40.3,40.3,,,0,"1,950",N,9단계
4311,판교,2512,개화산,39.4,39.4,,,0,"1,850",N,9단계
4311,판교,2513,김포공항,38.2,38.2,,,0,"1,850",N,9단계
4311,판교,2514,송정,37.9,37.9,,,0,"1,850",N,9단계
4311,판교,2515,마곡,36.8,36.8,,,0,"1,850",N,9단계
4311,판교,2516,발산,35.6,35.6,,,0,"1,850",N,9단계
4311,판교,2517,우장산,34.5,34.5,,,0,"1,750",N,9단계
4311,판교,2518,화곡,33.5,33.5,,,0,"1,750",N,9단계
4311,판교,2519,까치산,32.3,32.3,,,0,"1,750",N,9단계
4311,판교,2520,신정,31.0,31.0,,,0,"1,750",N,9단계
4311,판교,2521,목동,30.2,30.2,,,0,"1,750",N,9단계
4311,판교,2522,오목교,29.3,29.3,,,0,"1,650",N,9단계
4311,판교,2523,양평(5호선),28.2,28.2,,,0,"1,650",N,9단계
4311,판교,2524,영등포구청,27.4,27.4,,,0,"1,650",N,9단계
4311,판교,2525,영등포시장,26.5,26.5,,,0,"1,650",N,9단계
4311,판교,2526,신길,25.4,25.4,,,0,"1,650",N,9단계
4311,판교,2527,여의도,25.1,25.1,,,0,"1,650",N,9단계
4311,판교,2528,여의나루,26.1,26.1,,,0,"1,650",N,9단계
4311,판교,2529,마포,27.1,27.1,,,0,"1,650",N,9단계
4311,판교,2530,공덕,26.3,26.3,,,0,"1,650",N,9단계
4311,판교,2531,애오개,27.4,27.4,,,0,"1,650",N,9단계
4311,판교,2532,충정로,26.7,26.7,,,0,"1,650",N,9단계
4311,판교,2533,서대문,27.0,27.0,,,0,"1,650",N,9단계
4311,판교,2534,광화문,25.9,25.9,,,0,"1,650",N,9단계
4311,판교,2535,종로3가,24.7,24.7,,,0,"1,550",N,9단계
4311,판교,2536,을지로4가,24.4,24.4,,,0,"1,550",N,9단계
4311,판교,2537,동대문역사문화공원,23.5,23.5,,,0,"1,550",N,9단계
4311,판교,2538,청구,22.6,22.6,,,0,"1,550",N,9단계
4311,판교,2539,신금호,23.5,23.5,,,0,"1,550",N,9단계
4311,판교,2540,행당,23.7,23.7,,,0,"1,550",N,9단계
4311,판교,2541,왕십리,22.8,22.8,,,0,"1,550",N,9단계
4311,판교,2542,마장,23.5,23.5,,,0,"1,550",N,9단계
4311,판교,2543,답십리,24.5,24.5,,,0,"1,550",N,9단계
4311,판교,2611,응암,35.0,35.0,,,0,"1,750",N,9단계
4311,판교,2612,역촌,33.9,33.9,,,0,"1,750",N,9단계
4311,판교,2613,불광,33.1,33.1,,,0,"1,750",N,9단계
4311,판교,2614,독바위,34.0,34.0,,,0,"1,750",N,9단계
4311,판교,2615,연신내,34.4,34.4,,,0,"1,750",N,9단계
4311,판교,2616,구산,35.3,35.3,,,0,"1,850",N,9단계
4311,판교,2617,새절,34.5,34.5,,,0,"1,750",N,9단계
4311,판교,2618,증산,33.6,33.6,,,0,"1,750",N,9단계
4311,판교,2619,디지털미디어시티,32.5,32.5,,,0,"1,750",N,9단계
4311,판교,2620,월드컵경기장,32.1,32.1,,,0,"1,750",N,9단계
4311,판교,2621,마포구청,31.3,31.3,,,0,"1,750",N,9단계
4311,판교,2622,망원,30.3,30.3,,,0,"1,750",N,9단계
4311,판교,2623,합정,29.5,29.5,,,0,"1,650",N,9단계
4311,판교,2624,상수,29.1,29.1,,,0,"1,650",N,9단계
4311,판교,2625,광흥창,28.2,28.2,,,0,"1,650",N,9단계
4311,판교,2626,대흥,27.2,27.2,,,0,"1,650",N,9단계
4311,판교,2627,공덕,26.3,26.3,,,0,"1,650",N,9단계
4311,판교,2628,효창공원앞,25.4,25.4,,,0,"1,650",N,9단계
4311,판교,2629,삼각지,24.2,24.2,,,0,"1,550",N,9단계
4311,판교,2630,녹사평,25.3,25.3,,,0,"1,650",N,9단계
4311,판교,2631,이태원,24.5,24.5,,,0,"1,550",N,9단계
4311,판교,2632,한강진,23.5,23.5,,,0,"1,550",N,9단계
4311,판교,2633,버티고개,22.5,22.5,,,0,"1,550",N,9단계
4311,판교,2634,약수,21.8,21.8,,,0,"1,550",N,9단계
4311,판교,2635,청구,22.6,22.6,,,0,"1,550",N,9단계
4311,판교,2636,신당,23.3,23.3,,,0,"1,550",N,9단계
4311,판교,2637,동묘앞,23.9,23.9,,,0,"1,550",N,9단계
4311,판교,2638,창신,24.8,24.8,,,0,"1,550",N,9단계
4311,판교,2639,보문,25.6,25.6,,,0,"1,650",N,9단계
4311,판교,2640,안암,26.5,26.5,,,0,"1,650",N,9단계
4311,판교,2641,고려대,27.3,27.3,,,0,"1,650",N,9단계
4311,판교,2642,월곡,28.7,28.7,,,0,"1,650",N,9단계
4311,판교,2643,상월곡,29.5,29.5,,,0,"1,650",N,9단계
4311,판교,2644,돌곶이,30.3,30.3,,,0,"1,750",N,9단계
4311,판교,2645,석계,29.6,29.6,,,0,"1,650",N,9단계
4311,판교,2730,뚝섬유원지,20.6,20.6,,,0,"1,550",N,9단계
4311,판교,2731,청담,18.6,18.6,,,0,"1,450",N,9단계
4311,판교,2732,강남구청,17.5,17.5,,,0,"1,450",N,9단계
4311,판교,2733,학동,16.9,16.9,,,0,"1,450",N,9단계
4311,판교,2734,논현,15.9,15.9,,,0,"1,450",N,9단계
4311,판교,2735,반포,16.8,16.8,,,0,"1,450",N,9단계
4311,판교,2736,고속터미널,17.0,17.0,,,0,"1,450",N,9단계
4311,판교,2737,내방,19.2,19.2,,,0,"1,450",N,9단계
4311,판교,2738,이수,20.2,20.2,,,0,"1,550",N,9단계
4311,판교,2739,남성,21.2,21.2,,,0,"1,550",N,9단계
4311,판교,2740,숭실대입구,23.2,23.2,,,0,"1,550",N,9단계
4311,판교,2741,상도,24.1,24.1,,,0,"1,550",N,9단계
4311,판교,2742,장승배기,25.0,25.0,,,0,"1,550",N,9단계
4311,판교,2743,신대방삼거리,26.2,26.2,,,0,"1,650",N,9단계
4311,판교,2744,보라매,26.0,26.0,,,0,"1,650",N,9단계
4311,판교,2745,신풍,26.9,26.9,,,0,"1,650",N,9단계
4311,판교,2746,대림,28.2,28.2,,,0,"1,650",N,9단계
4311,판교,2747,남구로,29.3,29.3,,,0,"1,650",N,9단계
4311,판교,2748,가산디지털단지,30.1,30.1,,,0,"1,750",N,9단계
4311,판교,2749,철산,31.5,31.5,,,0,"1,750",N,9단계
4311,판교,2750,광명사거리,32.8,32.8,,,0,"1,750",N,9단계
4311,판교,2751,천왕,34.5,34.5,,,0,"1,750",N,9단계
4311,판교,2752,온수,34.6,34.6,,,0,"1,750",N,9단계
4311,판교,2753,까치울,36.8,36.8,,,0,"1,850",N,9단계
4311,판교,2754,부천종합운동장,38.0,38.0,,,0,"1,850",N,9단계
4311,판교,2755,춘의,38.9,38.9,,,0,"1,850",N,9단계
4311,판교,2756,신중동,39.9,39.9,,,0,"1,850",N,9단계
4311,판교,2757,부천시청,41.0,41.0,,,0,"1,950",N,9단계
4311,판교,2758,상동,41.9,41.9,,,0,"1,950",N,9단계
4311,판교,2759,삼산체육관,43.0,43.0,,,0,"1,950",N,9단계
4311,판교,2760,굴포천,43.9,43.9,,,0,"1,950",N,9단계
4311,판교,2761,부평구청,44.8,44.8,,,0,"1,950",N,9단계
4311,판교,3110,계양,44.8,44.8,,,0,"1,950",N,9단계
4311,판교,3111,귤현,45.7,45.7,,,0,"2,050",N,9단계
4311,판교,3112,박촌,47.2,47.2,,,0,"2,050",N,9단계
4311,판교,3113,임학,48.3,48.3,,,0,"2,050",N,9단계
4311,판교,3114,계산,49.0,49.0,,,0,"2,050",N,9단계
4311,판교,3115,경인교대입구,48.1,48.1,,,0,"2,050",N,9단계
4311,판교,3116,작전,47.2,47.2,,,0,"2,050",N,9단계
4311,판교,3117,갈산,45.8,45.8,,,0,"2,050",N,9단계
4311,판교,3118,부평구청,44.8,44.8,,,0,"1,950",N,9단계
4311,판교,3119,부평시장,44.8,44.8,,,0,"1,950",N,9단계
4311,판교,3120,부평,43.9,43.9,,,0,"1,950",N,9단계
4311,판교,3121,동수,44.8,44.8,,,0,"1,950",N,9단계
4311,판교,3122,부평삼거리,45.9,45.9,,,0,"2,050",N,9단계
4311,판교,3123,간석오거리,47.1,47.1,,,0,"2,050",N,9단계
4311,판교,3124,인천시청,48.5,48.5,,,0,"2,050",N,9단계
4311,판교,3125,예술회관,49.5,49.5,,,0,"2,050",N,9단계
4311,판교,3126,인천터미널,50.3,50.3,,,0,"2,150",N,9단계
4311,판교,3127,문학경기장,51.1,51.1,,,0,"2,150",N,9단계
4311,판교,3128,선학,51.9,51.9,,,0,"2,150",N,9단계
4311,판교,3129,신연수,53.0,53.0,,,0,"2,150",N,9단계
4311,판교,3130,원인재,53.9,53.9,,,0,"2,150",N,9단계
4311,판교,3131,동춘,55.0,55.0,,,0,"2,150",N,9단계
4311,판교,3132,동막,56.0,56.0,,,0,"2,150",N,9단계
4311,판교,3133,캠퍼스타운,57.6,57.6,,,0,"2,150",N,9단계
4311,판교,3134,테크노파크,58.4,58.4,,,0,"2,250",N,9단계
4311,판교,3135,지식정보단지,59.8,59.8,,,0,"2,250",N,9단계
4311,판교,3136,인천대입구,60.8,60.8,,,0,"2,250",N,9단계
4311,판교,3137,센트럴파크,61.7,61.7,,,0,"2,250",N,9단계
4311,판교,3138,국제업무지구,62.5,62.5,,,0,"2,250",N,9단계
4311,판교,3139,송도달빛축제공원,63.4,63.4,,,0,"2,250",N,9단계
4311,판교,3201,검단오류,57.6,57.6,,,0,"2,150",N,9단계
4311,판교,3202,왕길,56.3,56.3,,,0,"2,150",N,9단계
4311,판교,3203,검단사거리,54.9,54.9,,,0,"2,150",N,9단계
4311,판교,3204,마전,53.8,53.8,,,0,"2,150",N,9단계
4311,판교,3205,완정,53.0,53.0,,,0,"2,150",N,9단계
4311,판교,3206,독정,52.1,52.1,,,0,"2,150",N,9단계
4311,판교,3207,검암,50.3,50.3,,,0,"2,150",N,9단계
4311,판교,3208,검바위,51.2,51.2,,,0,"2,150",N,9단계
4311,판교,3209,아시아드경기장,52.3,52.3,,,0,"2,150",N,9단계
4311,판교,3210,서구청,53.1,53.1,,,0,"2,150",N,9단계
4311,판교,3211,가정,51.0,51.0,,,0,"2,150",N,9단계
4311,판교,3212,가정중앙시장,50.2,50.2,,,0,"2,150",N,9단계
4311,판교,3213,석남,49.0,49.0,,,0,"2,050",N,9단계
4311,판교,3214,서부여성회관,49.8,49.8,,,0,"2,050",N,9단계
4311,판교,3215,인천가좌,50.9,50.9,,,0,"2,150",N,9단계
4311,판교,3216,가재울,51.9,51.9,,,0,"2,150",N,9단계
4311,판교,3217,주안국가산단,50.5,50.5,,,0,"2,150",N,9단계
4311,판교,3218,주안,49.5,49.5,,,0,"2,050",N,9단계
4311,판교,3219,시민공원,50.2,50.2,,,0,"2,150",N,9단계
4311,판교,3220,석바위시장,49.2,49.2,,,0,"2,050",N,9단계
4311,판교,3221,인천시청,48.5,48.5,,,0,"2,050",N,9단계
4311,판교,3222,석천사거리,49.3,49.3,,,0,"2,050",N,9단계
4311,판교,3223,모래내시장,50.1,50.1,,,0,"2,150",N,9단계
4311,판교,3224,만수,51.2,51.2,,,0,"2,150",N,9단계
4311,판교,3225,남동구청,52.4,52.4,,,0,"2,150",N,9단계
4311,판교,3226,인천대공원,53.9,53.9,,,0,"2,150",N,9단계
4311,판교,3227,운연,55.2,55.2,,,0,"2,150",N,9단계
4311,판교,3753,까치울,36.8,36.8,,,0,"1,850",N,9단계
4311,판교,3754,부천종합운동장,38.0,38.0,,,0,"1,850",N,9단계
4311,판교,3755,춘의,38.9,38.9,,,0,"1,850",N,9단계
4311,판교,3756,신중동,39.9,39.9,,,0,"1,850",N,9단계
4311,판교,3757,부천시청,41.0,41.0,,,0,"1,950",N,9단계
4311,판교,3758,상동,41.9,41.9,,,0,"1,950",N,9단계
4311,판교,3759,삼산체육관,43.0,43.0,,,0,"1,950",N,9단계
4311,판교,3760,굴포천,43.9,43.9,,,0,"1,950",N,9단계
4311,판교,3761,부평구청,44.8,44.8,,,0,"1,950",N,9단계
4311,판교,3762,산곡,46.4,46.4,,,0,"2,050",N,9단계
4311,판교,3763,석남,49.0,49.0,,,0,"2,050",N,9단계
4311,판교,4101,개화,41.8,41.8,,,0,"1,950",N,9단계
4311,판교,4102,김포공항,38.2,38.2,,,0,"1,850",N,9단계
4311,판교,4103,공항시장,37.6,37.6,,,0,"1,850",N,9단계
4311,판교,4104,신방화,36.8,36.8,,,0,"1,850",N,9단계
4311,판교,4105,마곡나루,35.9,35.9,,,0,"1,850",N,9단계
4311,판교,4106,양천향교,34.5,34.5,,,0,"1,750",N,9단계
4311,판교,4107,가양,33.2,33.2,,,0,"1,750",N,9단계
4311,판교,4108,증미,32.5,32.5,,,0,"1,750",N,9단계
4311,판교,4109,등촌,31.5,31.5,,,0,"1,750",N,9단계
4311,판교,4110,염창,30.6,30.6,,,0,"1,750",N,9단계
4311,판교,4111,신목동,29.7,29.7,,,0,"1,650",N,9단계
4311,판교,4112,선유도,28.5,28.5,,,0,"1,650",N,9단계
4311,판교,4113,당산,27.5,27.5,,,0,"1,650",N,9단계
4311,판교,4114,국회의사당,26.0,26.0,,,0,"1,650",N,9단계
4311,판교,4115,여의도,25.1,25.1,,,0,"1,650",N,9단계
4311,판교,4116,샛강,24.3,24.3,,,0,"1,550",N,9단계
4311,판교,4117,노량진,23.1,23.1,,,0,"1,550",N,9단계
4311,판교,4118,노들,22.0,22.0,,,0,"1,550",N,9단계
4311,판교,4119,흑석,20.9,20.9,,,0,"1,550",N,9단계
4311,판교,4120,동작,19.5,19.5,,,0,"1,450",N,9단계
4311,판교,4121,구반포,18.5,18.5,,,0,"1,450",N,9단계
4311,판교,4122,신반포,17.8,17.8,,,0,"1,450",N,9단계
4311,판교,4123,고속터미널,17.0,17.0,,,0,"1,450",N,9단계
4311,판교,4124,사평,16.0,16.0,,,0,"1,450",N,9단계
4311,판교,4125,신논현,15.1,15.1,,,0,"1,450",N,9단계
4311,판교,4126,언주,15.9,15.9,,,0,"1,450",N,9단계
4311,판교,4127,선정릉,16.8,16.8,,,0,"1,450",N,9단계
4311,판교,4128,삼성중앙,17.6,17.6,,,0,"1,450",N,9단계
4311,판교,4129,봉은사,18.4,18.4,,,0,"1,450",N,9단계
4311,판교,4201,서울역,25.7,25.7,,,0,"1,650",N,9단계
4311,판교,4202,공덕,26.3,26.3,,,0,"1,650",N,9단계
4311,판교,4203,홍대입구,29.1,29.1,,,0,"1,650",N,9단계
4311,판교,4204,디지털미디어시티,32.5,32.5,,,0,"1,750",N,9단계
4311,판교,4206,마곡나루,35.9,35.9,,,0,"1,850",N,9단계
4311,판교,4207,김포공항,38.2,38.2,,,0,"1,850",N,9단계
4311,판교,4208,계양,44.8,44.8,,,0,"1,950",N,9단계
4311,판교,4209,검암,50.3,50.3,,,0,"2,150",N,9단계
4311,판교,4210,청라,55.1,55.1,,,0,"2,150",N,9단계
4311,판교,4217,영종,65.4,55.1,,10.3,0,"3,050",N,NO
4311,판교,4211,운서,68.9,55.1,,13.8,0,"3,550",N,NO
4311,판교,4212,공항화물청사,73.2,55.1,,18.1,0,"4,150",N,NO
4311,판교,4213,인천공항1터미널,75.8,55.1,,20.7,0,"4,450",N,NO
4311,판교,4215,인천공항2터미널,81.6,55.1,,20.7,5.8,"5,050",N,NO
4311,판교,1291,서울역,25.7,25.7,,,0,"1,650",N,9단계
4311,판교,1292,공덕,26.3,26.3,,,0,"1,650",N,9단계
4311,판교,1293,홍대입구,29.1,29.1,,,0,"1,650",N,9단계
4311,판교,1294,디지털미디어시티,32.5,32.5,,,0,"1,750",N,9단계
4311,판교,1295,김포공항,38.2,38.2,,,0,"1,850",N,9단계
4311,판교,1296,계양,44.8,44.8,,,0,"1,950",N,9단계
4311,판교,1297,검암,50.3,50.3,,,0,"2,150",N,9단계
4311,판교,4307,강남,14.2,14.2,,,0,"1,350",N,9단계
4311,판교,4308,양재,12.7,12.7,,,0,"1,350",N,9단계
4311,판교,4309,양재시민의숲,11.1,11.1,,,0,"1,350",N,9단계
4311,판교,4310,청계산입구,8.2,8.2,,,0,"1,250",N,9단계
4311,판교,4312,정자,3.1,3.1,,,0,"1,250",N,9단계
4311,판교,4501,기흥,13.7,13.7,,,0,"1,350",N,9단계
4311,판교,4502,강남대,14.7,14.7,,,0,"1,350",N,9단계
4311,판교,4503,지석,15.8,15.8,,,0,"1,450",N,9단계
4311,판교,4504,어정,16.7,16.7,,,0,"1,450",N,9단계
4311,판교,4505,동백,17.9,17.9,,,0,"1,450",N,9단계
4311,판교,4506,초당,19.0,19.0,,,0,"1,450",N,9단계
4311,판교,4508,삼가,21.6,21.6,,,0,"1,550",N,9단계
4311,판교,4509,시청.용인대,22.6,22.6,,,0,"1,550",N,9단계
4311,판교,4510,명지대,23.6,23.6,,,0,"1,550",N,9단계
4311,판교,4511,김량장,24.4,24.4,,,0,"1,550",N,9단계
4311,판교,4512,운동장.송담대,25.4,25.4,,,0,"1,650",N,9단계
4311,판교,4513,고진,26.3,26.3,,,0,"1,650",N,9단계
4311,판교,4514,보평,28.1,28.1,,,0,"1,650",N,9단계
4311,판교,4515,둔전,29.1,29.1,,,0,"1,650",N,9단계
4311,판교,4517,전대.에버랜드,31.7,31.7,,,0,"1,750",N,9단계
4311,판교,4313,미금,4.9,4.9,,,0,"1,250",N,9단계
4311,판교,4314,동천,6.6,6.6,,,0,"1,250",N,9단계
4311,판교,4315,수지구청,8.7,8.7,,,0,"1,250",N,9단계
4311,판교,4316,성복,10.4,10.4,,,0,"1,350",N,9단계
4311,판교,4317,상현,12.5,12.5,,,0,"1,350",N,9단계
4311,판교,4318,광교중앙(아주대),14.9,14.9,,,0,"1,350",N,9단계
4311,판교,4319,광교(경기대),16.9,16.9,,,0,"1,450",N,9단계
4311,판교,4701,북한산우이,35.6,35.6,,,0,"1,850",N,9단계
4311,판교,4702,솔밭공원,34.8,34.8,,,0,"1,750",N,9단계
4311,판교,4703,4.19민주묘지,34.1,34.1,,,0,"1,750",N,9단계
4311,판교,4704,가오리,33.2,33.2,,,0,"1,750",N,9단계
4311,판교,4705,화계,32.4,32.4,,,0,"1,750",N,9단계
4311,판교,4706,삼양,31.6,31.6,,,0,"1,750",N,9단계
4311,판교,4707,삼양사거리,30.9,30.9,,,0,"1,750",N,9단계
4311,판교,4708,솔샘,30.1,30.1,,,0,"1,750",N,9단계
4311,판교,4709,북한산보국문,28.9,28.9,,,0,"1,650",N,9단계
4311,판교,4710,정릉,27.7,27.7,,,0,"1,650",N,9단계
4311,판교,4711,성신여대입구,26.5,26.5,,,0,"1,650",N,9단계
4311,판교,4712,보문,25.6,25.6,,,0,"1,650",N,9단계
4311,판교,4713,신설동,24.6,24.6,,,0,"1,550",N,9단계
4311,판교,4920,양촌,61.6,61.6,,,0,"2,250",N,9단계
4311,판교,4921,구래,60.2,60.2,,,0,"2,250",N,9단계
4311,판교,4922,마산,58.6,58.6,,,0,"2,250",N,9단계
4311,판교,4923,장기,56.0,56.0,,,0,"2,150",N,9단계
4311,판교,4924,운양,54.3,54.3,,,0,"2,150",N,9단계
4311,판교,4925,걸포북변,50.9,50.9,,,0,"2,150",N,9단계
4311,판교,4926,사우(김포시청),49.1,49.1,,,0,"2,050",N,9단계
4311,판교,4927,풍무,47.7,47.7,,,0,"2,050",N,9단계
4311,판교,4928,고촌,44.1,44.1,,,0,"1,950",N,9단계
4311,판교,4929,김포공항,38.2,38.2,,,0,"1,850",N,9단계
4311,판교,4304,신사,16.6,16.6,,,0,"1,450",N,9단계
4311,판교,4305,논현,15.9,15.9,,,0,"1,450",N,9단계
4311,판교,4306,신논현,15.1,15.1,,,0,"1,450",N,9단계
4311,판교,4401,샛강,24.3,24.3,,,0,"1,550",N,9단계
4311,판교,4402,대방,24.6,24.6,,,0,"1,550",N,9단계
4311,판교,4403,서울지방병무청,25.4,25.4,,,0,"1,650",N,9단계
4311,판교,4404,보라매,26.0,26.0,,,0,"1,650",N,9단계
4311,판교,4405,보라매공원,25.9,25.9,,,0,"1,650",N,9단계
4311,판교,4406,보라매병원,25.3,25.3,,,0,"1,650",N,9단계
4311,판교,4407,당곡,24.8,24.8,,,0,"1,550",N,9단계
4311,판교,4408,신림,24.2,24.2,,,0,"1,550",N,9단계
4311,판교,4409,서원,25.1,25.1,,,0,"1,650",N,9단계
4311,판교,4410,서울대벤처타운,26.1,26.1,,,0,"1,650",N,9단계
4311,판교,4411,관악산,27.2,27.2,,,0,"1,650",N,9단계
4312,정자,1001,서울역,28.8,28.8,,,0,"1,650",N,9단계
4312,정자,1002,남영,28.7,28.7,,,0,"1,650",N,9단계
4312,정자,1003,용산,27.2,27.2,,,0,"1,650",N,9단계
4312,정자,1004,노량진,26.2,26.2,,,0,"1,650",N,9단계
4312,정자,1005,대방,27.7,27.7,,,0,"1,650",N,9단계
4312,정자,1032,신길,28.5,28.5,,,0,"1,650",N,9단계
4312,정자,1006,영등포,29.5,29.5,,,0,"1,650",N,9단계
4312,정자,1007,신도림,31.0,31.0,,,0,"1,750",N,9단계
4312,정자,1701,구로,32.1,32.1,,,0,"1,750",N,9단계
4312,정자,1702,가산디지털단지,33.2,33.2,,,0,"1,750",N,9단계
4312,정자,1714,독산,35.2,35.2,,,0,"1,850",N,9단계
4312,정자,1703,금천구청,36.4,36.4,,,0,"1,850",N,9단계
4312,정자,1704,석수,38.7,38.7,,,0,"1,850",N,9단계
4312,정자,1705,관악,40.6,40.6,,,0,"1,950",N,9단계
4312,정자,1750,광명,41.1,41.1,,,0,"1,950",N,9단계
4312,정자,1014,청량리(지상),28.3,28.3,,,0,"1,650",N,9단계
4312,정자,1015,회기,29.7,29.7,,,0,"1,650",N,9단계
4312,정자,1813,구일,33.5,33.5,,,0,"1,750",N,9단계
4312,정자,1801,개봉,34.5,34.5,,,0,"1,750",N,9단계
4312,정자,1802,오류동,35.8,35.8,,,0,"1,850",N,9단계
4312,정자,1821,온수,37.7,37.7,,,0,"1,850",N,9단계
4312,정자,1803,역곡,39.0,39.0,,,0,"1,850",N,9단계
4312,정자,1814,소사,40.5,40.5,,,0,"1,950",N,9단계
4312,정자,1804,부천,41.6,41.6,,,0,"1,950",N,9단계
4312,정자,1822,중동,43.3,43.3,,,0,"1,950",N,9단계
4312,정자,1805,송내,44.3,44.3,,,0,"1,950",N,9단계
4312,정자,1815,부개,45.5,45.5,,,0,"2,050",N,9단계
4312,정자,1806,부평,47.0,47.0,,,0,"2,050",N,9단계
4312,정자,1807,백운,48.7,48.7,,,0,"2,050",N,9단계
4312,정자,1808,동암,50.2,50.2,,,0,"2,150",N,9단계
4312,정자,1816,간석,51.4,51.4,,,0,"2,150",N,9단계
4312,정자,1809,주안,52.6,52.6,,,0,"2,150",N,9단계
4312,정자,1823,도화,53.6,53.6,,,0,"2,150",N,9단계
4312,정자,1810,제물포,54.6,54.6,,,0,"2,150",N,9단계
4312,정자,1817,도원,56.0,56.0,,,0,"2,150",N,9단계
4312,정자,1811,동인천,57.2,57.2,,,0,"2,150",N,9단계
4312,정자,1812,인천,59.1,59.1,,,0,"2,250",N,9단계
4312,정자,1008,이촌,25.3,25.3,,,0,"1,650",N,9단계
4312,정자,1009,서빙고,26.8,26.8,,,0,"1,650",N,9단계
4312,정자,1010,한남,24.9,24.9,,,0,"1,550",N,9단계
4312,정자,1011,옥수,23.3,23.3,,,0,"1,550",N,9단계
4312,정자,1012,응봉,25.1,25.1,,,0,"1,650",N,9단계
4312,정자,1013,왕십리,25.9,25.9,,,0,"1,650",N,9단계
4312,정자,1016,외대앞,30.5,30.5,,,0,"1,750",N,9단계
4312,정자,1017,신이문,31.3,31.3,,,0,"1,750",N,9단계
4312,정자,1018,석계,32.7,32.7,,,0,"1,750",N,9단계
4312,정자,1019,광운대,33.8,33.8,,,0,"1,750",N,9단계
4312,정자,1020,월계,34.9,34.9,,,0,"1,750",N,9단계
4312,정자,1021,녹천,36.3,36.3,,,0,"1,850",N,9단계
4312,정자,1022,창동,37.3,37.3,,,0,"1,850",N,9단계
4312,정자,1901,방학,39.0,39.0,,,0,"1,850",N,9단계
4312,정자,1902,도봉,40.3,40.3,,,0,"1,950",N,9단계
4312,정자,1450,선바위,26.1,26.1,,,0,"1,650",N,9단계
4312,정자,1451,경마공원,27.1,27.1,,,0,"1,650",N,9단계
4312,정자,1452,대공원,28.0,28.0,,,0,"1,650",N,9단계
4312,정자,1453,과천,29.0,29.0,,,0,"1,650",N,9단계
4312,정자,1454,정부과천청사,30.0,30.0,,,0,"1,650",N,9단계
4312,정자,1455,인덕원,33.0,33.0,,,0,"1,750",N,9단계
4312,정자,1456,평촌,34.6,34.6,,,0,"1,750",N,9단계
4312,정자,1457,범계,35.9,35.9,,,0,"1,850",N,9단계
4312,정자,1023,선릉,19.3,19.3,,,0,"1,450",N,9단계
4312,정자,1024,한티,18.5,18.5,,,0,"1,450",N,9단계
4312,정자,1025,도곡,17.8,17.8,,,0,"1,450",N,9단계
4312,정자,1026,구룡,18.4,18.4,,,0,"1,450",N,9단계
4312,정자,1027,개포동,19.1,19.1,,,0,"1,450",N,9단계
4312,정자,1847,서울숲,23.7,23.7,,,0,"1,550",N,9단계
4312,정자,1848,압구정로데오,21.8,21.8,,,0,"1,550",N,9단계
4312,정자,1849,강남구청,20.6,20.6,,,0,"1,550",N,9단계
4312,정자,1850,선정릉,19.9,19.9,,,0,"1,450",N,9단계
4312,정자,1881,인천논현,60.6,60.6,,,0,"2,250",N,9단계
4312,정자,1882,호구포,59.3,59.3,,,0,"2,250",N,9단계
4312,정자,1883,남동인더스파크,58.0,58.0,,,0,"2,150",N,9단계
4312,정자,1884,원인재,57.0,57.0,,,0,"2,150",N,9단계
4312,정자,1885,연수,57.9,57.9,,,0,"2,150",N,9단계
4312,정자,1886,송도,60.6,60.6,,,0,"2,250",N,9단계
4312,정자,1888,인하대,63.0,63.0,,,0,"2,250",N,9단계
4312,정자,1889,숭의,61.7,61.7,,,0,"2,250",N,9단계
4312,정자,1890,신포,60.2,60.2,,,0,"2,250",N,9단계
4312,정자,1891,인천,59.1,59.1,,,0,"2,250",N,9단계
4312,정자,1949,지축,41.0,41.0,,,0,"1,950",N,9단계
4312,정자,1950,삼송,42.7,42.7,,,0,"1,950",N,9단계
4312,정자,1948,원흥,44.8,44.8,,,0,"1,950",N,9단계
4312,정자,1951,원당,47.7,47.7,,,0,"2,050",N,9단계
4312,정자,1952,화정,48.4,48.4,,,0,"2,050",N,9단계
4312,정자,1953,대곡,46.3,46.3,,,0,"2,050",N,9단계
4312,정자,1954,백석,48.8,48.8,,,0,"2,050",N,9단계
4312,정자,1955,마두,50.2,50.2,,,0,"2,150",N,9단계
4312,정자,1956,정발산,51.1,51.1,,,0,"2,150",N,9단계
4312,정자,1957,주엽,52.7,52.7,,,0,"2,150",N,9단계
4312,정자,1958,대화,54.1,54.1,,,0,"2,150",N,9단계
4312,정자,1251,서울역(경의선),39.7,39.7,,,0,"1,850",N,9단계
4312,정자,1252,신촌(경의선),36.6,36.6,,,0,"1,850",N,9단계
4312,정자,1261,효창공원앞,28.5,28.5,,,0,"1,650",N,9단계
4312,정자,1262,공덕,29.4,29.4,,,0,"1,650",N,9단계
